,State2,Crop,Value,Area ,state_order
888,Telangana,Linseed,31.0,70.25,25
66,Andhra Pradesh,Tobacco,2.0,4981.777777777777,26
43,Andhra Pradesh,Linseed,2.0,504.82142857142856,26
42,Andhra Pradesh,Jowar,2.0,11397.401515151516,26
41,Andhra Pradesh,Horse-gram,2.0,2540.330479452055,26
40,Andhra Pradesh,Guar seed,2.0,16.333333333333332,26
39,Andhra Pradesh,Groundnut,2.0,37361.87052023121,26
38,Andhra Pradesh,Gram,2.0,24133.81796116505,26
37,Andhra Pradesh,Ginger,2.0,205.26666666666668,26
36,Andhra Pradesh,Garlic,2.0,132.14285714285714,26
35,Andhra Pradesh,Dry chillies,2.0,5586.915544675642,26
34,Andhra Pradesh,Cowpea(Lobia),2.0,924.5030674846626,26
33,Andhra Pradesh,Cotton(lint),2.0,52178.87891440501,26
32,Andhra Pradesh,Coriander,2.0,1990.7860082304526,26
31,Andhra Pradesh,Coconut ,2.0,6618.094276094276,26
30,Andhra Pradesh,Castor seed,2.0,11267.84065934066,26
29,Andhra Pradesh,Cashewnut,2.0,9858.48046875,26
28,Andhra Pradesh,Black pepper,2.0,4412.25,26
27,Andhra Pradesh,Banana,2.0,3185.6070287539937,26
26,Andhra Pradesh,Bajra,2.0,2933.3440860215055,26
25,Andhra Pradesh,Arhar/Tur,2.0,13178.781345565749,26
44,Andhra Pradesh,Maize,2.0,14468.475372279496,26
45,Andhra Pradesh,Masoor,2.0,12347.4,26
46,Andhra Pradesh,Mesta,2.0,6257.432835820896,26
47,Andhra Pradesh,Moong(Green Gram),2.0,9555.265030674847,26
64,Andhra Pradesh,Sweet potato,2.0,59.73870967741936,26
68,Andhra Pradesh,Wheat,2.0,1019.028901734104,26
69,Andhra Pradesh,other oilseeds,2.0,4875.174311926606,26
63,Andhra Pradesh,Sunflower,2.0,11370.795677799608,26
24,Andhra Pradesh,Arecanut,2.0,146.98333333333332,26
62,Andhra Pradesh,Sugarcane,2.0,10278.878640776698,26
61,Andhra Pradesh,Soyabean,2.0,6726.225352112676,26
60,Andhra Pradesh,Small millets,2.0,2314.09375,26
59,Andhra Pradesh,Sesamum,2.0,3193.3420707732635,26
65,Andhra Pradesh,Tapioca,2.0,1875.8283582089553,26
58,Andhra Pradesh,Sannhamp,2.0,659.4285714285714,26
56,Andhra Pradesh,Rice,2.0,86286.51623740201,26
55,Andhra Pradesh,Rapeseed &Mustard,2.0,633.6434108527131,26
54,Andhra Pradesh,Ragi,2.0,2569.4692307692308,26
53,Andhra Pradesh,Potato,2.0,463.18333333333334,26
52,Andhra Pradesh,Other Kharif pulses,2.0,826.8491620111732,26
51,Andhra Pradesh,Other  Rabi pulses,2.0,1099.7266666666667,26
50,Andhra Pradesh,Onion,2.0,1195.611382113821,26
49,Andhra Pradesh,Oilseeds total,2.0,42789.794871794875,26
48,Andhra Pradesh,Niger seed,2.0,3110.1805555555557,26
57,Andhra Pradesh,Safflower,2.0,1324.986301369863,26
67,Andhra Pradesh,Urad,2.0,12899.071161048689,26
256,Goa,Rice,10.0,15239.442857142858,27
248,Goa,Banana,10.0,1454.85,27
250,Goa,Cashewnut,10.0,33511.71428571428,27
251,Goa,Coconut ,10.0,15496.607142857143,27
252,Goa,Groundnut,10.0,975.1666666666666,27
253,Goa,Other  Rabi pulses,10.0,4780.96875,27
254,Goa,Other Kharif pulses,10.0,241.1290322580645,27
255,Goa,Ragi,10.0,329.25,27
257,Goa,Sugarcane,10.0,602.921052631579,27
258,Goa,Sweet potato,10.0,28.5,27
259,Goa,other oilseeds,10.0,394.3333333333333,27
247,Goa,Arecanut,10.0,1108.8,27
249,Goa,Black pepper,10.0,386.64285714285717,27
451,Karnataka,Niger seed,16.0,944.8897338403042,28
432,Karnataka,Black pepper,16.0,2267.7540453074434,28
431,Karnataka,Banana,16.0,1735.111111111111,28
430,Karnataka,Bajra,16.0,14375.342574257425,28
429,Karnataka,Arhar/Tur,16.0,28958.331058020478,28
428,Karnataka,Arecanut,16.0,10143.911963882618,28
454,Karnataka,Other Kharif pulses,16.0,3828.290203327172,28
433,Karnataka,Cardamom,16.0,2124.641304347826,28
455,Karnataka,Peas & beans (Pulses),16.0,142.4170616113744,28
457,Karnataka,Ragi,16.0,16474.456834532375,28
458,Karnataka,Rapeseed &Mustard,16.0,249.82368421052632,28
459,Karnataka,Rice,16.0,19799.466189856957,28
460,Karnataka,Safflower,16.0,4212.75,28
461,Karnataka,Sannhamp,16.0,84.80314960629921,28
462,Karnataka,Sesamum,16.0,2594.1602787456445,28
456,Karnataka,Potato,16.0,1401.925705794948,28
465,Karnataka,Sugarcane,16.0,14842.294559099437,28
434,Karnataka,Cashewnut,16.0,2725.8805970149256,28
436,Karnataka,Coconut ,16.0,14780.682615629985,28
450,Karnataka,Moong(Green Gram),16.0,9068.798216276477,28
449,Karnataka,Mesta,16.0,293.1949152542373,28
448,Karnataka,Maize,16.0,13734.995967741936,28
447,Karnataka,Linseed,16.0,788.6843853820598,28
446,Karnataka,Jowar,16.0,26118.039452495974,28
445,Karnataka,Horse-gram,16.0,4776.781491002571,28
435,Karnataka,Castor seed,16.0,764.2173913043479,28
444,Karnataka,Groundnut,16.0,15904.559829059828,28
442,Karnataka,Ginger,16.0,1000.9594594594595,28
441,Karnataka,Garlic,16.0,308.78285714285715,28
453,Karnataka,Other  Rabi pulses,16.0,982.8824742268041,28
439,Karnataka,Cowpea(Lobia),16.0,1157.1175595238096,28
438,Karnataka,Cotton(lint),16.0,18896.48742138365,28
437,Karnataka,Coriander,16.0,344.00433839479393,28
443,Karnataka,Gram,16.0,27261.92033898305,28
440,Karnataka,Dry chillies,16.0,2313.2742857142857,28
452,Karnataka,Onion,16.0,2778.67758186398,28
466,Karnataka,Sunflower,16.0,10019.923239436619,28
463,Karnataka,Small millets,16.0,1933.4703087885987,28
472,Karnataka,Wheat,16.0,14838.21388888889,28
471,Karnataka,Urad,16.0,3228.974126778784,28
464,Karnataka,Soyabean,16.0,13709.466666666667,28
469,Karnataka,Tobacco,16.0,6466.623693379791,28
467,Karnataka,Sweet potato,16.0,201.8176100628931,28
470,Karnataka,Turmeric,16.0,623.5953389830509,28
468,Karnataka,Tapioca,16.0,91.16494845360825,28
508,Kerala,Wheat,17.0,1.2,29
494,Kerala,Other Kharif pulses,17.0,146.07652,29
495,Kerala,Potato,17.0,231.7458333333333,29
496,Kerala,Ragi,17.0,243.11481481481482,29
497,Kerala,Rice,17.0,6073.892722222223,29
498,Kerala,Sesamum,17.0,80.06681900452489,29
499,Kerala,Small millets,17.0,84.05611111111111,29
500,Kerala,Soyabean,17.0,3.75,29
493,Kerala,Other Cereals,17.0,140.5,29
502,Kerala,Sunflower,17.0,1.0,29
503,Kerala,Sweet potato,17.0,41.70609848484848,29
504,Kerala,Tapioca,17.0,6167.111211180124,29
505,Kerala,Tobacco,17.0,42.10857142857143,29
506,Kerala,Turmeric,17.0,212.64879870129872,29
507,Kerala,Urad,17.0,54.8421052631579,29
509,Kerala,other oilseeds,17.0,160.92857142857142,29
501,Kerala,Sugarcane,17.0,219.1308,29
491,Kerala,Onion,17.0,23.0175,29
490,Kerala,Moong(Green Gram),17.0,15.4,29
473,Kerala,Arecanut,17.0,6875.431242236024,29
474,Kerala,Arhar/Tur,17.0,283.0,29
475,Kerala,Banana,17.0,3952.794675324675,29
476,Kerala,Black pepper,17.0,10911.733260869565,29
477,Kerala,Cardamom,17.0,4464.119565217391,29
478,Kerala,Cashewnut,17.0,4570.93,29
479,Kerala,Coconut ,17.0,59695.639378881984,29
492,Kerala,Other  Rabi pulses,17.0,139.55555555555554,29
480,Kerala,Cotton(lint),17.0,2166.9666666666667,29
482,Kerala,Dry chillies,17.0,40.6,29
483,Kerala,Garlic,17.0,301.8805,29
484,Kerala,Ginger,17.0,534.5312337662338,29
485,Kerala,Gram,17.0,86.05733333333333,29
486,Kerala,Groundnut,17.0,1678.652,29
487,Kerala,Horse-gram,17.0,28.5,29
489,Kerala,Maize,17.0,32.272090909090906,29
481,Kerala,Cowpea(Lobia),17.0,84.23529411764706,29
488,Kerala,Jowar,17.0,517.9107142857143,29
870,Tamil Nadu,Turmeric,29.0,1067.5,30
826,Tamil Nadu,Arecanut,29.0,276.8051575931232,30
851,Tamil Nadu,Niger seed,29.0,208.55555555555554,30
852,Tamil Nadu,Onion,29.0,869.2720364741641,30
853,Tamil Nadu,Other  Rabi pulses,29.0,797.060606060606,30
854,Tamil Nadu,Other Cereals,29.0,831.0882352941177,30
855,Tamil Nadu,Other Kharif pulses,29.0,3303.404347826087,30
856,Tamil Nadu,Other Summer Pulses,30.0,14.0,30
857,Tamil Nadu,Potato,29.0,578.5211267605633,30
858,Tamil Nadu,Ragi,29.0,3021.0040106951874,30
859,Tamil Nadu,Rapeseed &Mustard,29.0,57.43511450381679,30
871,Tamil Nadu,Urad,29.0,8605.508939213349,30
861,Tamil Nadu,Sannhamp,29.0,565.8055555555555,30
862,Tamil Nadu,Sesamum,29.0,1979.6042183622828,30
863,Tamil Nadu,Small millets,29.0,1663.5521064301552,30
864,Tamil Nadu,Soyabean,29.0,52.5,30
865,Tamil Nadu,Sugarcane,29.0,9770.741732283464,30
866,Tamil Nadu,Sunflower,29.0,480.8282208588957,30
867,Tamil Nadu,Sweet potato,29.0,38.105651105651106,30
868,Tamil Nadu,Tapioca,29.0,3476.2564575645756,30
869,Tamil Nadu,Tobacco,29.0,434.92857142857144,30
850,Tamil Nadu,Moong(Green Gram),29.0,4474.093399750934,30
849,Tamil Nadu,Mesta,29.0,36.0625,30
860,Tamil Nadu,Rice,29.0,49242.388419782874,30
847,Tamil Nadu,Maize,29.0,6729.844647519582,30
848,Tamil Nadu,Masoor,29.0,2265.448275862069,30
827,Tamil Nadu,Arhar/Tur,29.0,1830.8180147058824,30
828,Tamil Nadu,Bajra,29.0,2600.3371592539456,30
829,Tamil Nadu,Banana,29.0,3059.274165202109,30
830,Tamil Nadu,Black pepper,29.0,288.0,30
832,Tamil Nadu,Cashewnut,29.0,3415.9593023255816,30
833,Tamil Nadu,Castor seed,29.0,488.0342741935484,30
834,Tamil Nadu,Coconut ,29.0,13213.449691991786,30
835,Tamil Nadu,Coriander,29.0,753.8264840182649,30
836,Tamil Nadu,Cotton(lint),29.0,3863.711801242236,30
831,Tamil Nadu,Cardamom,29.0,394.06111111111113,30
838,Tamil Nadu,Dry chillies,29.0,1940.9061371841156,30
837,Tamil Nadu,Cowpea(Lobia),29.0,1299.5202702702702,30
845,Tamil Nadu,Jowar,29.0,10198.35734870317,30
844,Tamil Nadu,Horse-gram,29.0,2370.135746606335,30
843,Tamil Nadu,Guar seed,29.0,12308.25925925926,30
846,Tamil Nadu,Jute,29.0,1.5,30
841,Tamil Nadu,Gram,29.0,406.7894736842105,30
840,Tamil Nadu,Ginger,29.0,63.5,30
839,Tamil Nadu,Garlic,29.0,135.76530612244898,30
842,Tamil Nadu,Groundnut,29.0,12756.705612829324,30
10,Andaman & Nicobar Island,Maize,1.0,60.43535714285714,31
1,Andaman & Nicobar Island,Arhar/Tur,1.0,72.57333333333332,31
2,Andaman & Nicobar Island,Banana,1.0,689.2487346938776,31
3,Andaman & Nicobar Island,Black pepper,1.0,212.1031914893617,31
4,Andaman & Nicobar Island,Cashewnut,1.0,280.78711111111113,31
5,Andaman & Nicobar Island,Coconut ,1.0,10108.9825,31
6,Andaman & Nicobar Island,Cowpea(Lobia),1.0,157.11875,31
7,Andaman & Nicobar Island,Dry chillies,1.0,130.51955555555557,31
8,Andaman & Nicobar Island,Ginger,1.0,98.22477272727274,31
9,Andaman & Nicobar Island,Groundnut,1.0,9.35,31
11,Andaman & Nicobar Island,Moong(Green Gram),1.0,350.49038461538464,31
22,Andaman & Nicobar Island,Urad,1.0,377.8566666666666,31
13,Andaman & Nicobar Island,Other Kharif pulses,1.0,272.5,31
14,Andaman & Nicobar Island,Rapeseed &Mustard,1.0,8.567333333333332,31
15,Andaman & Nicobar Island,Rice,1.0,3380.59,31
16,Andaman & Nicobar Island,Sesamum,1.0,26.886923076923075,31
17,Andaman & Nicobar Island,Sugarcane,1.0,71.463125,31
18,Andaman & Nicobar Island,Sunflower,1.0,2.9899999999999998,31
19,Andaman & Nicobar Island,Sweet potato,1.0,44.07857142857143,31
20,Andaman & Nicobar Island,Tapioca,1.0,83.2335,31
21,Andaman & Nicobar Island,Turmeric,1.0,37.627428571428574,31
23,Andaman & Nicobar Island,other oilseeds,1.0,50.802,31
12,Andaman & Nicobar Island,Oilseeds total,1.0,34.5875,31
0,Andaman & Nicobar Island,Arecanut,1.0,1830.4707843137253,31
167,,Arhar/Tur,6.0,36.0,
168,,Gram,6.0,2.3333333333333335,
169,,Maize,6.0,93.05263157894737,
170,,Masoor,6.0,6.25,
171,,Moong(Green Gram),6.0,2.3333333333333335,
172,,Onion,6.0,6.611111111111111,
173,,Potato,6.0,35.166666666666664,
174,,Rapeseed &Mustard,6.0,80.0,
175,,Rice,6.0,48.09090909090909,
176,,Sunflower,6.0,5.0,
177,,Urad,6.0,11.4,
178,,Wheat,6.0,625.8181818181819,
